Frame,Satellite X (km),Satellite Y (km),Velocity X (km/s),Velocity Y (km/s),Force X (N),Force Y (N),Total Distance (km),Total Velocity (km/s),Total Acceleration (km/s²)
646,-2517314.753271431,-600768.9773107576,-3952.774344710722,-974.9724502092778,0.0005595351510172458,0.0001380109387261759,2629885.526783793,4071.2401426187525,1.788467682960815e-05
647,-2521267.527560361,-601743.9497472084,-3952.774288930045,-974.9724364508148,0.0005578067687601997,0.00013758463036972306,2633956.7669264013,4071.2400851663438,1.7801809012720064e-05
648,-2525220.3017936824,-602718.9221699432,-3952.7742333214064,-974.9724227347855,0.0005560863825341773,0.00013716029423814225,2638028.007011557,4071.2400278911305,1.771945235963107e-05
649,-2529173.0759715666,-603693.8945790041,-3952.7741778840123,-974.9724090609936,0.0005543739430922026,0.0001367379181847015,2642099.247039438,4071.2399707922928,1.7637602935067274e-05
650,-2533125.8500941833,-604668.8669744334,-3952.7741226170724,-974.9723954292446,0.0005526694015658537,0.0001363174901560386,2646170.48701022,4071.239913869018,1.7556256840036258e-05
651,-2537078.6241617035,-605643.8393562727,-3952.7740675198015,-974.9723818393446,0.0005509727094617748,0.0001358989981913006,2650241.726924079,4071.239857120497,1.7475410211477496e-05
652,-2541031.398174295,-606618.8117245638,-3952.7740125914197,-974.9723682911016,0.0005492838186582285,0.00013548243042129358,2654312.96678119,4071.2398005459263,1.7395059221835513e-05
653,-2544984.172132126,-607593.7840793482,-3952.7739578311516,-974.972354784324,0.0005476026814016829,0.00013506777506764087,2658384.2065817257,4071.239744144508,1.7315200078712952e-05
654,-2548936.9460353646,-608568.7564206669,-3952.7739032382265,-974.972341318822,0.0005459292503034363,0.00013465502044195037,2662455.4463258605,4071.2396879154476,1.7235829024470343e-05
655,-2552889.7198841763,-609543.7287485613,-3952.7738488118785,-974.9723278944066,0.0005442634783362773,0.00013424415494499097,2666526.686013766,4071.2396318579563,1.7156942335872257e-05
656,-2556842.493678728,-610518.7010630722,-3952.7737945513463,-974.9723145108899,0.000542605318831181,0.00013383516706587766,2670597.925645614,4071.239575971251,1.7078536323709996e-05
657,-2560795.2674191836,-611493.6733642403,-3952.7737404558743,-974.9723011680853,0.0005409547254740406,0.00013342804538126523,2674669.1652215756,4071.239520254552,1.7000607332438497e-05
658,-2564748.0411057086,-612468.645652106,-3952.7736865247093,-974.9722878658074,0.0005393116523024317,0.00013302277855455045,2678740.40474182,4071.2394647070846,1.6923151739839275e-05
659,-2568700.8147384655,-613443.6179267099,-3952.773632757104,-974.9722746038719,0.0005376760537024149,0.00013261935533508308,2682811.6442065174,4071.2394093280786,1.6846165956627775e-05
660,-2572653.588317618,-614418.5901880921,-3952.7735791523155,-974.9722613820956,0.0005360478844053683,0.00013221776455738505,2686882.8836158356,4071.2393541167685,1.6769646426139916e-05
661,-2576606.361843327,-615393.5624362923,-3952.7735257096056,-974.972248200296,0.0005344270994848563,0.0001318179951403778,2690954.122969942,4071.2392990723947,1.6693589623963817e-05
662,-2580559.1353157554,-616368.5346713506,-3952.7734724282404,-974.9722350582924,0.0005328136543535285,0.00013142003608661754,2695025.362269005,4071.2392441942015,1.6617992057631597e-05
663,-2584511.908735063,-617343.5068933065,-3952.77341930749,-974.9722219559048,0.000531207504760056,0.00013102387648153966,2699096.6015131893,4071.239189481436,1.6542850266225315e-05
664,-2588464.6821014094,-618318.4791021994,-3952.7733663466292,-974.9722088929543,0.0005296086067860947,0.00013062950549270965,2703167.840702661,4071.239134933352,1.646816082010463e-05
665,-2592417.455414954,-619293.4512980687,-3952.7733135449375,-974.972195869263,0.0005280169168432844,0.00013023691236908294,2707239.079837585,4071.2390805492078,1.6393920320540754e-05
666,-2596370.2286758563,-620268.4234809534,-3952.773260901698,-974.9721828846544,0.0005264323916702776,0.00012984608644027207,2711310.3189181243,4071.239026328264,1.6320125399406163e-05
667,-2600323.0018842723,-621243.3956508924,-3952.773208416199,-974.9721699389527,0.0005248549883297992,0.0001294570171158216,2715381.557944443,4071.2389722697885,1.624677271885266e-05
668,-2604275.77504036,-622218.3678079244,-3952.773156087733,-974.9721570319833,0.0005232846642057397,0.00012906969388449082,2719452.796916703,4071.2389183730515,1.617385897098033e-05
669,-2608228.548144276,-623193.3399520878,-3952.773103915595,-974.9721441635726,0.0005217213770002743,0.00012868410631354364,2723524.035835067,4071.2388646373283,1.610138087755492e-05
670,-2612181.321196175,-624168.3120834214,-3952.7730518990866,-974.9721313335483,0.0005201650847310159,0.000128300244048046,2727595.2746996945,4071.238811061898,1.6029335189665356e-05
671,-2616134.0941962125,-625143.2842019631,-3952.7730000375122,-974.9721185417385,0.0005186157457281969,0.00012791809681017097,2731666.5135107473,4071.2387576460455,1.5957718687430246e-05
672,-2620086.867144543,-626118.256307751,-3952.7729483301805,-974.9721057879731,0.0005170733186318785,0.0001275376543985104,2735737.7522683837,4071.2387043890585,1.5886528179710475e-05
673,-2624039.6400413197,-627093.2284008232,-3952.772896776404,-974.9720930720823,0.0005155377623891912,0.00012715890668739424,2739808.990972764,4071.238651290229,1.5815760503787024e-05
674,-2627992.412886695,-628068.2004812171,-3952.7728453755003,-974.972080393898,0.0005140090362516036,0.000126781843626217,2743880.2296240446,4071.238598348853,1.574541252507602e-05
675,-2631945.185680822,-629043.1725489703,-3952.7727941267904,-974.9720677532524,0.0005124870997722179,0.00012640645523877053,2747951.468222384,4071.2385455642325,1.5675481136840765e-05
676,-2635897.9584238515,-630018.1446041203,-3952.772743029599,-974.9720551499793,0.0005109719128030944,0.0001260327316225843,2752022.706767939,4071.238492935671,1.5605963259910798e-05
677,-2639850.731115935,-630993.1166467043,-3952.7726920832556,-974.9720425839131,0.0005094634354926064,0.00012566066294827284,2756093.9452608656,4071.2384404624786,1.553685584235461e-05
678,-2643803.503757222,-631968.088676759,-3952.7726412870925,-974.9720300548893,0.0005079616282828159,0.00012529023945888858,2760165.1837013187,4071.2383881439678,1.5468155859268595e-05
679,-2647756.2763478626,-632943.0606943219,-3952.7725906404476,-974.9720175627441,0.000506466451906882,0.00012492145146928262,2764236.4220894533,4071.238335979455,1.539986031244526e-05
680,-2651709.048888005,-633918.0326994292,-3952.7725401426605,-974.9720051073152,0.0005049778673864956,0.00012455428936547185,2768307.6604254236,4071.2382839682623,1.53319662300987e-05
681,-2655661.821377798,-634893.0046921177,-3952.7724897930775,-974.971992688441,0.0005034958360293364,0.00012418874360401198,2772378.898709383,4071.2382321097143,1.5264470666631264e-05
682,-2659614.593817389,-635867.9766724237,-3952.7724395910454,-974.9719803059605,0.0005020203194265602,0.0001238248047113776,2776450.136941483,4071.23818040314,1.5197370702329216e-05
683,-2663567.366206925,-636842.9486403833,-3952.7723895359172,-974.9719679597142,0.0005005512794503092,0.00012346246328334817,2780521.375121877,4071.2381288478723,1.5130663443121237e-05
684,-2667520.138546552,-637817.920596033,-3952.7723396270494,-974.9719556495431,0.0004990886782512502,0.0001231017099844008,2784592.613250716,4071.238077443248,1.506434602029056e-05
685,-2671472.910836416,-638792.8925394082,-3952.7722898638017,-974.9719433752896,0.0004976324782561358,0.00012274253554710884,2788663.85132815,4071.2380261886083,1.4998415590238397e-05
686,-2675425.683076661,-639767.864470545,-3952.7722402455374,-974.9719311367965,0.0004961826421653911,0.00012238493077154638,2792735.0893543293,4071.2379750832965,1.4932869334225837e-05
687,-2679378.455267433,-640742.8363894789,-3952.772190771624,-974.9719189339078,0.0004947391329507258,0.00012202888652469956,2796806.3273294037,4071.2379241266617,1.48677044581079e-05
688,-2683331.2274088743,-641717.8082962454,-3952.7721414414327,-974.9719067664685,0.0004933019138527694,0.00012167439373988319,2800877.5652535213,4071.237873318057,1.4802918192091424e-05
689,-2687283.9995011287,-642692.7801908797,-3952.772092254338,-974.9718946343241,0.0004918709483787312,0.00012132144341616354,2804948.80312683,4071.2378226568367,1.473850779049009e-05
690,-2691236.771544338,-643667.752073417,-3952.772043209718,-974.9718825373214,0.0004904462003000832,0.00012097002661778697,2809020.040949478,4071.2377721423613,1.4674470531478339e-05
691,-2695189.5435386454,-644642.7239438923,-3952.7719943069546,-974.971870475308,0.0004890276336502686,0.00012062013447361454,2813091.278721611,4071.237721773994,1.4610803716838116e-05
692,-2699142.315484191,-645617.6958023404,-3952.771945545434,-974.9718584481321,0.0004876152127224294,0.00012027175817656174,2817162.516443377,4071.237671551102,1.4547504671751703e-05
693,-2703095.087381115,-646592.667648796,-3952.7718969245434,-974.9718464556432,0.0004862089020671626,0.0001199248889830449,2821233.7541149184,4071.2376214730552,1.4484570744513056e-05
694,-2707047.859229559,-647567.6394832938,-3952.771848443677,-974.9718344976914,0.00048480866649029214,0.00011957951821243178,2825304.991736383,4071.237571539228,1.442199930636465e-05
695,-2711000.6310296617,-648542.6113058678,-3952.77180010223,-974.9718225741277,0.0004834144710506703,0.0001192356372464991,2829376.2293079137,4071.237521749,1.4359787751192178e-05
696,-2714953.402781561,-649517.5831165527,-3952.771751899602,-974.9718106848039,0.000482026281057996,0.0001188932375288947,2833447.466829654,4071.2374721017504,1.4297933495358162e-05
697,-2718906.174485396,-650492.5549153822,-3952.7717038351957,-974.9717988295728,0.0004806440620706573,0.00011855231056460515,2837518.7043017466,4071.237422596866,1.4236433977437688e-05
698,-2722858.946141305,-651467.5267023905,-3952.7716559084174,-974.9717870082881,0.0004792677798935951,0.00011821284791942892,2841589.941724335,4071.2373732337333,1.4175286658014641e-05
699,-2726811.7177494233,-652442.4984776113,-3952.7716081186772,-974.971775220804,0.00047789740057618834,0.00011787484121945486,2845661.17909756,4071.237324011746,1.4114489019456535e-05
700,-2730764.489309889,-653417.4702410783,-3952.7715604653886,-974.9717634669759,0.0004765328904101602,0.00011753828215054562,2849732.416421563,4071.2372749302986,1.4054038565690773e-05
701,-2734717.260822837,-654392.441992825,-3952.7715129479666,-974.9717517466596,0.00047517421592750437,0.00011720316245782628,2853803.6536964844,4071.237225988791,1.3993932822006492e-05
702,-2738670.0322884023,-655367.4137328848,-3952.771465565832,-974.9717400597121,0.00047382134389843466,0.00011686947394517859,2857874.8909224644,4071.237177186625,1.3934169334812493e-05
703,-2742622.803706721,-656342.3854612908,-3952.771418318408,-974.9717284059914,0.00047247424132935127,0.00011653720847473937,2861946.128099642,4071.2371285232066,1.3874745671461033e-05
704,-2746575.575077926,-657317.3571780762,-3952.77137120512,-974.9717167853555,0.00047113287546082967,0.00011620635796640441,2866017.365228157,4071.2370799979444,1.3815659420021228e-05
705,-2750528.346402151,-658292.3288832738,-3952.7713242253985,-974.971705197664,0.0004697972137656301,0.00011587691439733757,2870088.602308146,4071.2370316102515,1.3756908189062195e-05
706,-2754481.11767953,-659267.3005769165,-3952.7712773786766,-974.971693642777,0.00046846722394672344,0.00011554886980148394,2874159.8393397476,4071.236983359544,1.3698489607486549e-05
707,-2758433.8889101944,-660242.2722590371,-3952.771230664389,-974.9716821205554,0.0004671428739353413,0.0001152222162690887,2878231.0763230985,4071.2369352452397,1.3640401324279801e-05
708,-2762386.660094276,-661217.243929668,-3952.771184081976,-974.9716706308609,0.00046582413188904053,0.00011489694594621997,2882302.3132583355,4071.2368872667626,1.3582641008363212e-05
709,-2766339.431231907,-662192.2155888416,-3952.7711376308794,-974.9716591735557,0.0004645109661897912,0.000114573051034297,2886373.5501455935,4071.236839423537,1.3525206348350132e-05
710,-2770292.2023232174,-663167.1872365901,-3952.771091310545,-974.9716477485034,0.00046320334544207965,0.00011425052378962249,2890444.7869850085,4071.236791714993,1.3468095052393521e-05
711,-2774244.973368338,-664142.1588729456,-3952.771045120421,-974.9716363555677,0.0004619012384710328,0.00011392935652291979,2894516.023776715,4071.2367441405618,1.341130484796335e-05
